0	100	0	1000
562	100	0	900
39	100	0	800
29	100	0	701
27	100	0	601
26	100	0	501
26	100	0	401
26	100	0	301
26	100	0	201
26	100	0	101
202897	100	0	1000
127	100	0	900
41	100	0	801
38	100	0	701
49	100	0	601
47	100	0	501
49	100	0	402
49	100	0	302
49	100	0	202
50	100	0	102
203555	100	0	1000
89	100	0	901
29	100	0	801
26	100	0	701
25	100	0	601
25	100	0	501
25	100	0	401
25	100	0	301
24	100	0	201
28	100	0	102
203650	100	0	1000
88	100	0	900
29	100	0	800
25	100	0	701
24	100	0	601
25	100	0	501
25	100	0	401
25	100	0	301
28	100	0	201
25	100	0	101
203616	100	0	1000
61	100	0	900
29	100	0	800
25	100	0	700
25	100	0	600
26	100	0	500
27	100	0	400
26	100	0	301
25	100	0	201
25	100	0	101
203811	100	0	1000
89	100	0	900
42	100	0	801
8045	100	0	741
10232	100	0	692
70	100	0	592
30	100	0	492
45	100	0	393
27	100	0	293
29	100	0	193
185366	100	0	1000
90	100	0	900
29	100	0	800
25	100	0	700
27	100	0	601
25	100	0	501
24	100	0	401
25	100	0	301
24	100	0	201
24	100	0	101
203783	100	0	1000
116	100	0	900
45	100	0	800
47	100	0	700
47	100	0	600
49	100	0	501
50	100	0	401
50	100	0	301
49	100	0	201
52	100	0	102
203394	100	0	1000
110	100	0	900
55	100	0	801
43	100	0	701
42	100	0	601
58	100	0	501
37	100	0	401
47	100	0	302
50	100	0	202
45	100	0	102
203495	100	0	1000
93	100	0	900
29	100	0	800
26	100	0	700
25	100	0	600
25	100	0	501
25	100	0	401
24	100	0	301
25	100	0	201
24	100	0	101
203725	100	0	1000
97	100	0	900
38	100	0	800
31	100	0	701
29	100	0	601
27	100	0	501
26	100	0	401
26	100	0	301
28	100	0	201
29	100	0	101
203690	100	0	1000
98	100	0	900
39	100	0	801
32	100	0	701
28	100	0	601
28	100	0	501
27	100	0	401
26	100	0	301
31	100	0	201
27	100	0	102
203608	100	0	1000
97	100	0	900
39	100	0	800
34	100	0	700
29	100	0	601
27	100	0	501
26	100	0	401
29	100	0	301
27	100	0	201
27	100	0	101
203672	100	0	1000
95	100	0	900
29	100	0	800
26	100	0	700
25	100	0	601
25	100	0	501
27	100	0	401
25	100	0	301
25	100	0	201
24	100	0	101
203687	100	0	1000
92	100	0	900
29	100	0	800
26	100	0	700
25	100	0	601
28	100	0	501
25	100	0	401
25	100	0	301
26	100	0	201
26	100	0	101
203688	100	0	1000
78	100	0	900
29	100	0	800
26	100	0	700
28	100	0	600
25	100	0	501
25	100	0	401
25	100	0	301
25	100	0	201
26	100	0	101
203720	100	0	1000
92	100	0	900
31	100	0	800
26	100	0	700
25	100	0	601
25	100	0	501
25	100	0	401
25	100	0	301
25	100	0	201
25	100	0	101
203717	100	0	1000
100	100	0	900
31	100	0	800
27	100	0	701
26	100	0	601
25	100	0	501
25	100	0	401
25	100	0	301
25	100	0	201
28	100	0	101
203713	100	0	1000
108	100	0	900
31	100	0	801
26	100	0	701
25	100	0	601
25	100	0	501
25	100	0	401
25	100	0	301
25	100	0	201
26	100	0	102
203704	100	0	1000
93	100	0	901
41	100	0	801
55	100	0	701
58	100	0	601
58	100	0	502
45	100	0	402
61	100	0	302
48	100	0	202
53	100	0	103
203429	100	0	1000
90	100	0	900
29	100	0	800
26	100	0	701
26	100	0	601
25	100	0	501
25	100	0	401
27	100	0	301
26	100	0	201
24	100	0	101
203774	100	0	1000
140	100	0	900
43	100	0	800
66	100	0	700
42	100	0	601
40	100	0	501
43	100	0	401
40	100	0	301
37	100	0	201
36	100	0	102
203397	100	0	1000
94	100	0	900
30	100	0	800
27	100	0	700
26	100	0	601
29	100	0	501
26	100	0	401
26	100	0	301
27	100	0	201
27	100	0	101
203701	100	0	1000
81	100	0	900
30	100	0	800
26	100	0	700
28	100	0	601
26	100	0	501
26	100	0	401
25	100	0	301
25	100	0	201
25	100	0	101
203692	100	0	1000
84	100	0	900
29	100	0	800
31	100	0	700
26	100	0	601
26	100	0	501
26	100	0	401
26	100	0	301
25	100	0	201
26	100	0	101
203694	100	0	1000
87	100	0	900
31	100	0	800
26	100	0	700
25	100	0	600
25	100	0	501
24	100	0	401
25	100	0	301
25	100	0	201
24	100	0	101
203739	100	0	1000
128	100	0	900
52	100	0	801
45	100	0	701
57	100	0	601
49	100	0	501
36	100	0	402
33	100	0	302
34	100	0	202
34	100	0	102
203521	100	0	1000
119	100	0	900
49	100	0	801
49	100	0	701
58	100	0	601
54	100	0	501
46	100	0	402
49	100	0	302
32	100	0	202
36	100	0	102
203477	100	0	1000
122	100	0	900
50	100	0	801
49	100	0	701
66	100	0	601
39	100	0	501
44	100	0	402
43	100	0	302
36	100	0	202
42	100	0	102
203544	100	0	1000
115	100	0	900
49	100	0	801
49	100	0	701
66	100	0	601
43	100	0	501
46	100	0	402
43	100	0	302
34	100	0	202
42	100	0	102
203513	100	0	1000
147	100	0	901
51	100	0	801
57	100	0	701
46	100	0	601
39	100	0	502
36	100	0	402
36	100	0	302
35	100	0	202
35	100	0	102
203528	100	0	1000
134	100	0	901
49	100	0	801
47	100	0	701
62	100	0	601
57	100	0	502
35	100	0	402
35	100	0	302
46	100	0	202
49	100	0	103
203507	100	0	1000
129	100	0	900
53	100	0	800
50	100	0	700
49	100	0	600
33	100	0	501
32	100	0	401
43	100	0	301
32	100	0	201
32	100	0	101
203481	100	0	1000
116	100	0	900
54	100	0	801
50	100	0	701
68	100	0	601
40	100	0	501
44	100	0	402
43	100	0	302
34	100	0	202
42	100	0	102
203502	100	0	1000
117	100	0	900
49	100	0	801
49	100	0	701
67	100	0	601
60	100	0	501
44	100	0	402
42	100	0	302
42	100	0	202
43	100	0	102
203477	100	0	1000
114	100	0	900
62	100	0	801
52	100	0	701
46	100	0	601
37	100	0	501
35	100	0	401
35	100	0	302
34	100	0	202
37	100	0	102
203554	100	0	1000
131	100	0	900
66	100	0	801
65	100	0	701
56	100	0	601
47	100	0	502
44	100	0	402
34	100	0	302
46	100	0	202
44	100	0	102
203452	100	0	1000
120	100	0	900
60	100	0	801
73	100	0	701
48	100	0	601
48	100	0	501
45	100	0	402
38	100	0	302
35	100	0	202
35	100	0	102
203515	100	0	1000
120	100	0	900
59	100	0	801
59	100	0	701
59	100	0	601
37	100	0	502
46	100	0	402
43	100	0	302
33	100	0	202
42	100	0	102
203493	100	0	1000
112	100	0	900
57	100	0	801
52	100	0	701
49	100	0	601
36	100	0	501
35	100	0	402
34	100	0	302
34	100	0	202
34	100	0	102
203544	100	0	1000
133	100	0	900
69	100	0	801
76	100	0	701
44	100	0	601
38	100	0	502
45	100	0	402
44	100	0	302
53	100	0	202
44	100	0	103
203439	100	0	1000
136	100	0	900
74	100	0	801
60	100	0	701
41	100	0	601
36	100	0	501
35	100	0	402
36	100	0	302
35	100	0	202
35	100	0	102
203541	100	0	1000
315	100	0	900
160	100	0	801
135	100	0	702
110	100	0	603
101	100	0	503
109	100	0	404
107	100	0	304
103	100	0	205
101	100	0	105
202729	100	0	1000
114	100	0	900
51	100	0	801
50	100	0	701
60	100	0	601
59	100	0	501
48	100	0	402
49	100	0	302
34	100	0	202
37	100	0	102
203495	100	0	1000
254	100	0	901
129	100	0	802
102	100	0	702
90	100	0	603
84	100	0	503
83	100	0	404
80	100	0	304
83	100	0	204
78	100	0	105
203019	100	0	1000
101	100	0	900
42	100	0	801
37	100	0	701
35	100	0	601
34	100	0	501
35	100	0	401
37	100	0	301
34	100	0	202
34	100	0	102
203601	100	0	1000
111	100	0	900
39	100	0	801
36	100	0	701
35	100	0	601
45	100	0	501
50	100	0	401
45	100	0	302
45	100	0	202
46	100	0	102
203539	100	0	1000
115	100	0	900
43	100	0	801
41	100	0	701
55	100	0	601
76	100	0	501
50	100	0	402
62	100	0	302
74	100	0	202
51	100	0	103
203407	100	0	1000
109	100	0	900
47	100	0	800
44	100	0	701
41	100	0	601
40	100	0	501
47	100	0	401
43	100	0	302
52	100	0	202
50	100	0	102
203559	100	0	1000
94	100	0	900
33	100	0	801
28	100	0	701
26	100	0	601
26	100	0	501
26	100	0	401
25	100	0	301
26	100	0	201
25	100	0	101
203679	100	0	1000
115	100	0	900
42	100	0	801
37	100	0	701
38	100	0	601
45	100	0	501
45	100	0	401
36	100	0	302
36	100	0	202
46	100	0	102
203557	100	0	1000
126	100	0	900
64	100	0	801
74	100	0	701
50	100	0	601
49	100	0	502
46	100	0	402
34	100	0	302
44	100	0	202
45	100	0	103
203450	100	0	1000
124	100	0	900
62	100	0	801
73	100	0	701
51	100	0	601
61	100	0	502
36	100	0	402
35	100	0	302
37	100	0	202
43	100	0	102
203491	100	0	1000
112	100	0	900
59	100	0	801
49	100	0	701
49	100	0	601
45	100	0	501
37	100	0	402
38	100	0	302
35	100	0	202
34	100	0	102
203541	100	0	1000
187	100	0	900
85	100	0	800
59	100	0	701
51	100	0	601
39	100	0	501
38	100	0	401
35	100	0	301
41	100	0	202
36	100	0	102
203426	100	0	1000
122	100	0	901
63	100	0	801
71	100	0	701
61	100	0	601
64	100	0	502
47	100	0	402
44	100	0	302
44	100	0	203
35	100	0	103
203444	100	0	1000
128	100	0	901
65	100	0	801
71	100	0	701
62	100	0	602
53	100	0	502
46	100	0	402
43	100	0	302
34	100	0	202
34	100	0	103
203458	100	0	1000
124	100	0	901
61	100	0	801
75	100	0	701
49	100	0	601
49	100	0	502
44	100	0	402
33	100	0	302
42	100	0	202
42	100	0	103
203474	100	0	1000
126	100	0	901
65	100	0	801
72	100	0	701
50	100	0	601
52	100	0	502
46	100	0	402
35	100	0	302
35	100	0	202
44	100	0	103
203458	100	0	1000
133	100	0	900
68	100	0	801
73	100	0	701
71	100	0	602
37	100	0	502
37	100	0	402
63	100	0	302
35	100	0	202
34	100	0	103
203462	100	0	1000
123	100	0	901
62	100	0	801
80	100	0	701
49	100	0	601
49	100	0	502
45	100	0	402
36	100	0	302
43	100	0	202
45	100	0	103
203455	100	0	1000
122	100	0	900
61	100	0	801
71	100	0	701
52	100	0	601
60	100	0	502
35	100	0	402
37	100	0	302
43	100	0	202
43	100	0	103
203483	100	0	1000
124	100	0	901
62	100	0	801
64	100	0	701
62	100	0	602
52	100	0	502
48	100	0	402
36	100	0	302
35	100	0	202
35	100	0	103
203447	100	0	1000
110	100	0	900
58	100	0	801
51	100	0	701
47	100	0	601
42	100	0	501
34	100	0	401
33	100	0	302
33	100	0	202
32	100	0	102
203519	100	0	1000
77	100	0	900
101	100	0	800
73	100	0	701
73	100	0	601
46	100	0	501
46	100	0	402
45	100	0	302
36	100	0	202
44	100	0	102
203477	100	0	1000
90	100	0	900
49	100	0	800
48	100	0	701
43	100	0	601
42	100	0	501
39	100	0	401
31	100	0	301
29	100	0	202
29	100	0	102
203610	100	0	1000
96	100	0	900
55	100	0	801
46	100	0	701
45	100	0	601
41	100	0	501
33	100	0	401
31	100	0	302
31	100	0	202
30	100	0	102
203517	100	0	1000
71	100	0	900
44	100	0	800
43	100	0	700
42	100	0	600
42	100	0	501
40	100	0	401
38	100	0	301
30	100	0	201
29	100	0	101
203614	100	0	1000
67	100	0	900
43	100	0	800
42	100	0	700
41	100	0	600
42	100	0	501
40	100	0	401
40	100	0	301
31	100	0	201
31	100	0	101
203617	100	0	1000
64	100	0	900
43	100	0	800
42	100	0	700
41	100	0	600
42	100	0	501
60	100	0	401
61	100	0	301
44	100	0	201
39	100	0	102
203623	100	0	1000
94	100	0	900
51	100	0	800
45	100	0	701
45	100	0	601
44	100	0	501
36	100	0	401
33	100	0	301
30	100	0	202
28	100	0	102
203532	100	0	1000
71	100	0	900
44	100	0	800
43	100	0	700
42	100	0	600
41	100	0	501
44	100	0	401
38	100	0	301
30	100	0	201
29	100	0	101
203647	100	0	1000
81	100	0	900
48	100	0	800
45	100	0	700
44	100	0	601
44	100	0	501
39	100	0	401
31	100	0	301
30	100	0	201
29	100	0	102
203636	100	0	1000
107	100	0	900
52	100	0	801
47	100	0	701
45	100	0	601
39	100	0	501
33	100	0	401
30	100	0	302
30	100	0	202
30	100	0	102
203522	100	0	1000
72	100	0	900
46	100	0	800
44	100	0	700
41	100	0	601
41	100	0	501
42	100	0	401
36	100	0	301
30	100	0	201
29	100	0	101
203612	100	0	1000
82	100	0	900
56	100	0	800
44	100	0	700
43	100	0	601
52	100	0	501
51	100	0	401
39	100	0	301
33	100	0	201
31	100	0	102
203590	100	0	1000
72	100	0	900
45	100	0	800
44	100	0	700
60	100	0	601
71	100	0	501
44	100	0	401
58	100	0	302
31	100	0	202
33	100	0	102
203546	100	0	1000
84	100	0	900
50	100	0	800
47	100	0	701
43	100	0	601
38	100	0	501
30	100	0	401
31	100	0	301
31	100	0	201
29	100	0	102
203611	100	0	1000
85	100	0	900
47	100	0	800
45	100	0	701
43	100	0	601
38	100	0	501
31	100	0	401
33	100	0	301
30	100	0	201
28	100	0	102
203629	100	0	1000
100	100	0	900
53	100	0	800
48	100	0	701
42	100	0	601
33	100	0	501
32	100	0	401
32	100	0	301
30	100	0	202
28	100	0	102
203595	100	0	1000
95	100	0	900
52	100	0	800
48	100	0	701
44	100	0	601
36	100	0	501
31	100	0	401
31	100	0	301
30	100	0	202
29	100	0	102
203601	100	0	1000
114	100	0	900
54	100	0	801
50	100	0	701
65	100	0	601
33	100	0	501
32	100	0	401
31	100	0	302
31	100	0	202
30	100	0	102
203586	100	0	1000
116	100	0	900
55	100	0	801
52	100	0	701
65	100	0	601
61	100	0	502
43	100	0	402
31	100	0	302
31	100	0	202
39	100	0	102
203466	100	0	1000
76	100	0	900
