0	100	0	500
558	100	0	405
38	100	0	309
29	100	0	212
34	100	0	115
25	100	0	18
68	100	100	26
40	100	200	29
106	100	300	39
29	100	400	42
18603	100	0	500
63	100	0	402
30	100	0	305
26	100	0	208
27	100	0	110
26	100	0	13
30	100	100	16
27	100	200	19
162	100	300	35
31	100	400	38
19564	100	0	500
57	100	0	402
29	100	0	305
39	100	0	209
27	100	0	112
35	100	0	16
32	100	100	19
94	100	200	28
33	100	300	32
25	100	400	34
19580	100	0	500
53	100	0	403
29	100	0	306
26	100	0	208
27	100	0	111
26	100	0	14
33	100	100	17
96	100	200	27
37	100	300	31
28	100	400	33
19680	100	0	500
62	100	0	403
28	100	0	306
26	100	0	208
28	100	0	111
26	100	0	14
39	100	100	18
47	100	200	23
133	100	300	36
28	100	400	39
19531	100	0	500
53	100	0	402
30	100	0	305
26	100	0	208
37	100	0	112
27	100	0	15
41	100	100	19
121	100	200	31
44	100	300	35
26	100	400	38
19610	100	0	500
68	100	0	403
28	100	0	306
26	100	0	209
28	100	0	111
27	100	0	14
31	100	100	17
57	100	200	23
113	100	300	34
29	100	400	37
19578	100	0	500
55	100	0	403
30	100	0	306
27	100	0	209
28	100	0	111
27	100	0	14
39	100	100	18
57	100	200	24
135	100	300	37
27	100	400	40
19560	100	0	500
53	100	0	403
28	100	0	306
26	100	0	208
37	100	0	112
28	100	0	15
41	100	100	19
30	100	200	22
26	100	300	25
25	100	400	27
19708	100	0	500
63	100	0	402
29	100	0	305
26	100	0	208
26	100	0	111
28	100	0	13
39	100	100	17
36	100	200	21
35	100	300	25
34	100	400	28
19679	100	0	500
54	100	0	402
29	100	0	305
28	100	0	208
29	100	0	111
36	100	0	15
39	100	100	19
37	100	200	23
35	100	300	26
25	100	400	29
19679	100	0	500
55	100	0	402
31	100	0	305
26	100	0	208
38	100	0	112
27	100	0	15
42	100	100	19
28	100	200	22
26	100	300	24
25	100	400	27
19700	100	0	500
62	100	0	402
29	100	0	305
27	100	0	208
27	100	0	111
26	100	0	13
40	100	100	17
37	100	200	21
34	100	300	25
37	100	400	28
19676	100	0	500
44	100	0	401
29	100	0	304
27	100	0	207
27	100	0	110
26	100	0	12
30	100	100	15
49	100	200	20
34	100	300	24
25	100	400	26
19695	100	0	500
57	100	0	403
29	100	0	306
26	100	0	208
26	100	0	111
25	100	0	14
33	100	100	17
38	100	200	21
35	100	300	24
25	100	400	27
19708	100	0	500
62	100	0	402
28	100	0	305
26	100	0	208
28	100	0	111
27	100	0	13
40	100	100	17
37	100	200	21
34	100	300	25
35	100	400	28
19677	100	0	500
62	100	0	402
28	100	0	305
28	100	0	208
27	100	0	111
29	100	0	13
30	100	100	17
46	100	200	21
34	100	300	25
25	100	400	27
19677	100	0	500
55	100	0	402
29	100	0	305
26	100	0	208
28	100	0	111
26	100	0	14
30	100	100	17
38	100	200	21
35	100	300	24
27	100	400	27
19710	100	0	500
62	100	0	402
28	100	0	305
26	100	0	208
26	100	0	110
26	100	0	13
40	100	100	17
37	100	200	21
36	100	300	24
34	100	400	28
19679	100	0	500
62	100	0	402
28	100	0	305
26	100	0	208
27	100	0	110
29	100	0	13
30	100	100	16
48	100	200	21
34	100	300	25
24	100	400	27
19676	100	0	500
53	100	0	402
29	100	0	305
26	100	0	208
27	100	0	111
29	100	0	14
30	100	100	17
38	100	200	21
35	100	300	24
25	100	400	27
19712	100	0	500
62	100	0	402
44	100	0	307
28	100	0	209
36	100	0	113
35	100	0	17
31	100	100	20
47	100	200	25
44	100	300	29
25	100	400	32
19642	100	0	500
62	100	0	402
31	100	0	305
28	100	0	208
27	100	0	111
27	100	0	14
39	100	100	18
37	100	200	21
34	100	300	25
25	100	400	27
19674	100	0	500
54	100	0	402
29	100	0	305
26	100	0	208
27	100	0	111
27	100	0	13
31	100	100	17
38	100	200	20
35	100	300	24
27	100	400	27
19712	100	0	500
63	100	0	402
29	100	0	305
26	100	0	208
26	100	0	111
26	100	0	13
40	100	100	17
39	100	200	21
35	100	300	25
35	100	400	28
19678	100	0	500
63	100	0	402
29	100	0	305
26	100	0	208
27	100	0	111
28	100	0	13
42	100	100	18
38	100	200	22
34	100	300	25
25	100	400	28
19676	100	0	500
54	100	0	403
40	100	0	307
27	100	0	209
30	100	0	112
27	100	0	15
32	100	100	18
29	100	200	21
70	100	300	28
28	100	400	31
19666	100	0	500
62	100	0	402
29	100	0	305
28	100	0	208
27	100	0	111
27	100	0	13
40	100	100	17
37	100	200	21
34	100	300	25
35	100	400	28
19677	100	0	500
55	100	0	401
38	100	0	305
26	100	0	208
27	100	0	111
26	100	0	13
31	100	100	16
47	100	200	21
