1	0	30
2	665	99
3	33	27
4	27	80
5	26	13
6	26	138
7	27	124
8	26	110
9	680	97
10	1102	21
11	48	4
12	65	88
13	65	50
14	63	68
15	29	325
16	1083	144
17	1082	53
18	38	19
19	30	100
20	1096	10
21	47	6
22	38	385
23	1007	20
24	38	135
25	1029	23
26	37	72
27	1038	23
28	35	91
29	1041	156
30	1073	379
31	1069	227
32	1072	92
33	1071	132
34	1091	8
35	32	159
36	1051	57
37	1069	260
38	1066	20
39	28	127
40	1051	22
41	29	110
42	1049	61
43	1071	43
44	1079	8
45	29	127
46	1055	131
47	1077	91
48	1077	132
49	1077	320
50	1077	121
51	1077	15
52	29	47
53	1058	57
54	1077	157
55	1076	68
56	1076	79
57	1076	98
58	1078	86
59	1076	285
60	1077	27
61	1075	83
62	1077	185
63	1077	358
64	1076	27
65	29	277
66	1055	43
67	1080	12
68	29	180
69	1055	87
70	1076	135
71	1076	86
72	1076	24
73	29	59
74	1058	54
75	29	35
76	1069	3
77	29	13
78	18	360
79	1045	207
80	1083	72
81	1076	219
82	1071	6
83	28	31
84	1049	109
85	1072	8
86	28	19
87	1100	2
88	76	132
89	82	8
90	65	68
91	91	58
92	91	179
93	40	190
94	1105	29
95	30	43
96	28	628
97	1111	125
98	39	110
99	63	278
100	1115	125
101	1100	66
102	66	114
103	118	16
104	64	80
105	94	258
106	1126	35
107	29	132
108	1053	60
109	1075	60
110	1076	69
111	1077	5
112	29	7
113	28	189
114	1034	51
115	1076	22
116	29	9
117	19	254
118	1042	35
119	1077	145
120	1078	35
121	29	3
122	18	28
123	1044	36
124	31	97
125	1053	17
126	34	83
127	1087	177
128	1076	57
129	1076	6
130	29	147
131	1055	34
132	1076	18
133	29	110
134	1054	98
135	1076	35
136	29	16
137	19	148
138	1046	57
139	1076	102
140	1076	2
141	29	111
142	1054	35
143	1080	279
144	1080	3
145	29	120
146	1055	124
147	1077	333
148	1076	40
149	1076	94
150	1076	313
151	1077	31
152	29	402
153	1055	7
154	47	102
155	1038	152
156	1076	33
157	1076	98
158	1075	118
159	1071	131
160	1054	14
161	29	22
162	1064	164
163	1082	340
164	1067	49
165	1067	260
166	1068	231
167	1067	139
168	1067	91
169	1070	20
170	33	122
171	1041	5
172	57	168
173	1108	10
174	83	191
175	1077	254
176	1068	111
177	1067	324
178	1101	186
179	1063	103
180	1076	55
181	1076	166
182	1077	155
183	1078	147
184	1077	57
185	1077	196
186	1077	15
187	30	14
188	19	1
189	22	68
190	1030	277
191	1090	12
192	40	89
193	1044	179
194	1076	33
195	23	6
196	18	170
197	1066	54
198	1048	33
199	1067	78
200	1068	34
201	1067	1
202	21	473
203	1054	241
204	1067	93
205	1068	43
206	1067	91
207	1076	87
208	1059	632
209	1066	43
210	1067	67
211	1087	88
212	1072	19
213	23	12
214	18	99
215	1050	8
216	21	40
217	17	68
218	1053	6
219	20	12
220	18	47
221	1053	39
222	20	39
223	1065	150
224	1080	30
225	29	298
226	1055	142
227	1076	5
228	34	24
229	19	69
230	1039	26
231	29	130
232	1057	56
233	1077	86
234	1062	69
235	1074	193
236	1058	81
237	1081	83
238	1078	22
239	30	31
240	19	420
241	1042	90
242	1077	163
243	1077	7
244	30	320
245	1055	100
246	1076	5
247	30	116
248	1055	55
249	1077	67
250	1060	126
251	1065	39
252	1067	37
253	1075	187
254	1076	50
255	19	14
256	18	196
257	1055	59
258	1086	122
259	1062	128
260	1075	75
261	1081	443
262	1079	149
263	1072	98
264	1076	33
265	31	56
266	1053	30
267	1097	55
268	1056	10
269	22	93
270	1067	82
271	1103	79
272	1062	340
273	1066	112
274	1083	53
275	1077	60
276	1094	308
277	1057	217
278	1083	325
279	1075	24
280	23	29
281	18	14
282	18	49
283	1025	114
284	1067	74
285	1068	357
286	1070	79
287	1065	130
288	1067	393
289	1067	24
290	21	28
291	1055	113
292	1068	241
293	1067	31
294	1068	18
295	20	125
296	1064	226
297	1086	31
298	1077	17
299	30	175
300	1056	69
301	1066	220
302	1076	59
303	1077	74
304	1081	20
305	31	45
306	1036	54
307	1072	56
308	1088	125
309	1085	44
310	34	4
311	20	5
312	19	3
313	20	17
314	24	51
315	997	173
316	1065	211
317	1069	263
318	1068	26
319	26	19
320	1049	66
321	1068	151
322	1068	190
323	1075	24
324	35	172
325	1041	36
326	1066	24
327	20	39
328	1056	20
329	19	245
330	1058	115
331	1086	22
332	30	41
333	1060	112
334	1084	99
335	1060	93
336	1073	187
337	1082	204
338	1076	40
