1	0	30
2	568	99
3	23	27
4	19	80
5	18	13
6	18	138
7	18	124
8	1067	110
9	45	97
10	70	21
11	44	4
12	69	88
13	42	50
14	69	68
15	30	325
16	1092	144
17	1114	53
18	39	19
19	50	100
20	45	10
21	18	6
22	22	385
23	1047	20
24	26	135
25	1047	23
26	19	72
27	1065	23
28	18	91
29	1079	156
30	1078	379
31	1077	227
32	1083	92
33	1066	132
34	1078	8
35	22	159
36	1056	57
37	1081	260
38	1071	20
39	19	127
40	1062	22
41	20	110
42	1057	61
43	1070	43
44	1066	8
45	20	127
46	1056	131
47	1067	91
48	1068	132
49	1070	320
50	1068	121
51	1067	15
52	19	47
53	1075	57
54	1116	157
55	1094	68
56	30	79
57	1100	98
58	65	86
59	100	285
60	1136	27
61	64	83
62	103	185
63	1110	358
64	1111	27
65	71	277
66	1168	43
67	101	12
68	83	180
69	97	87
70	28	135
71	67	86
72	28	24
73	87	59
74	19	54
75	1047	35
76	1067	3
77	17	13
78	17	360
79	1050	207
80	1088	72
81	1075	219
82	1072	6
83	33	31
84	19	109
85	1041	8
86	30	19
87	20	2
88	29	132
89	1024	8
90	30	68
91	1054	58
92	1077	179
93	1079	190
94	1077	29
95	38	43
96	1053	628
97	1077	125
98	1077	110
99	1077	278
100	1078	125
101	1077	66
102	1077	114
103	1079	16
104	29	80
105	1055	258
106	1072	35
107	1074	132
108	1077	60
109	1076	60
110	1079	69
111	1076	5
112	29	7
113	19	189
114	1042	51
115	1066	22
116	28	9
117	29	254
118	1030	35
119	29	145
120	1059	35
121	29	3
122	19	28
123	1047	36
124	30	97
125	1054	17
126	29	83
127	1053	177
128	1075	57
129	1076	6
130	29	147
131	1053	34
132	1071	18
133	29	110
134	1057	98
135	1078	35
136	29	16
137	19	148
138	1044	57
139	1079	102
140	1077	2
141	41	111
142	1044	35
143	29	279
144	1085	3
145	39	120
146	1060	124
147	1092	333
148	1103	40
149	38	94
150	1066	313
151	1102	31
152	40	402
153	1081	7
154	37	102
155	1061	152
156	1089	33
157	95	98
158	1078	118
159	1076	131
160	1084	14
161	34	22
162	20	164
163	1056	340
164	1094	49
165	1095	260
166	1079	231
167	1104	139
168	1094	91
169	1096	20
170	35	122
171	1071	5
172	35	168
173	1061	10
174	67	191
175	1154	254
176	1108	111
177	1103	324
178	1097	186
179	1096	103
180	1097	55
181	1100	166
182	1115	155
183	1102	147
184	1103	57
185	39	196
186	1077	15
187	30	14
188	28	1
189	18	68
190	1047	277
191	1104	12
192	39	89
193	1061	179
194	1101	33
195	30	6
196	20	170
197	1045	54
198	1076	33
199	1068	78
200	1065	34
201	1051	1
202	37	473
203	1047	241
204	1085	93
205	1114	43
206	45	91
207	1064	87
208	1106	632
209	1095	43
210	45	67
211	1080	88
212	1080	19
213	22	12
214	28	99
215	1053	8
216	30	40
217	20	68
218	1033	6
219	21	12
220	18	47
221	1086	39
222	1077	39
223	1068	150
224	1069	30
225	30	298
226	1064	142
227	1099	5
228	40	24
229	21	69
230	1056	26
231	37	130
232	1077	56
233	1084	86
234	1084	69
235	1081	193
236	1090	81
237	1091	83
238	1092	22
239	40	31
240	20	420
241	1066	90
242	1097	163
243	1096	7
244	36	320
245	1085	100
246	1108	5
247	53	116
248	1041	55
249	1102	67
250	1096	126
251	1085	39
252	35	37
253	1069	187
254	1095	50
255	1093	14
256	36	196
257	1068	59
258	1095	122
259	1099	128
260	1104	75
261	1104	443
262	1102	149
263	1103	98
264	1092	33
265	41	56
266	1066	30
267	52	55
268	1043	10
269	39	93
270	1042	82
271	1078	79
272	1097	340
273	1123	112
274	1118	53
275	38	60
276	1070	308
277	1112	217
278	1090	325
279	1084	24
280	59	29
281	21	14
282	27	49
283	1034	114
284	4452	74
285	63	357
286	7839	79
287	1079	130
288	1083	393
289	1094	24
290	42	28
291	1040	113
292	1077	241
293	1101	31
294	38	18
295	28	125
296	1018	226
297	1108	31
298	47	17
299	32	175
300	999	69
301	1080	220
302	1082	59
303	1079	74
304	1091	20
305	39	45
306	1044	54
307	1080	56
308	1079	125
309	1076	44
310	34	4
311	20	5
312	18	3
313	18	17
314	18	51
315	1046	173
316	1100	211
317	1085	263
318	1094	26
319	51	19
320	29	66
321	1037	151
322	1077	190
323	1092	24
324	48	172
325	1048	36
326	49	24
327	1066	39
328	39	20
329	1058	245
330	1076	115
331	1106	22
332	39	41
333	1067	112
334	1119	99
335	1102	93
336	1088	187
337	1121	204
338	1082	40
339	40	48
340	1049	137
341	1090	76
342	1071	379
343	1069	6
344	33	52
345	1052	21
346	30	26
347	1048	10
348	28	268
349	1053	56
350	1091	204
351	1084	15
352	40	89
353	1071	36
354	39	93
355	1469	28
356	43	9
357	21	107
358	1054	26
359	37	59
360	1074	46
361	40	11
362	21	69
363	1055	110
364	1082	90
365	1088	324
366	1093	69
367	1095	116
368	1095	142
369	1097	98
370	1095	154
371	1092	201
372	1098	656
373	1091	39
374	39	162
375	1055	112
376	1091	115
377	1106	20
378	40	44
379	1054	523
380	1108	94
381	1079	29
382	48	113
383	1049	13
384	50	19
385	1053	319
386	1093	115
387	1095	32
388	47	28
389	1049	15
390	49	44
391	1054	35
392	48	93
393	1052	118
394	1089	29
395	49	119
396	1049	278
397	1096	48
398	1094	162
399	1095	4
400	48	36
401	1052	39
402	47	151
403	1057	91
404	1074	108
405	1096	113
406	1093	17
407	50	55
408	1057	299
409	1097	77
410	1093	43
411	47	277
412	1052	24
413	58	86
414	1045	65
415	1108	63
416	1090	96
417	1094	13
418	36	200
419	1082	33
420	40	58
421	1059	92
422	1101	84
423	1104	333
424	1089	43
425	30	159
426	1072	344
427	1093	24
428	31	11
429	20	36
430	1061	48
431	31	330
432	1080	74
433	30	101
434	1074	88
435	1091	23
436	30	112
437	1091	30
438	47	10
439	30	376
440	1013	105
441	1091	44
442	33	164
443	1070	18
444	31	59
445	1082	97
446	1103	11
447	39	101
448	1072	49
449	39	185
450	1051	29
451	39	164
452	1062	265
453	1094	12
454	30	84
455	1070	41
456	31	267
457	1073	123
458	1093	21
459	34	1
460	20	134
461	1054	46
462	39	56
463	1073	18
464	40	52
465	1057	37
466	37	73
467	1073	63
468	1103	153
469	1103	127
470	1082	76
471	1106	154
472	1106	153
473	1104	16
474	39	34
475	1078	49
476	39	83
477	1070	29
478	39	170
479	1059	86
480	1099	73
481	1094	18
482	41	16
483	21	209
484	1055	64
485	57	69
486	1072	52
487	1138	98
488	1102	7
489	40	703
490	1068	82
491	1103	30
492	40	118
493	1070	67
494	1102	594
495	1086	56
496	1086	38
497	1086	96
498	1085	24
499	30	200
500	1074	357
501	1094	114
502	1096	22
503	36	55
504	1075	21
505	34	115
506	1084	3
507	39	66
508	1069	10
509	39	50
510	1072	67
511	1098	94
512	1102	85
513	1104	99
514	1115	73
515	1102	56
516	39	86
517	1072	3
518	39	30
519	1070	243
520	1104	219
521	1087	24
522	39	9
523	19	12
524	18	20
525	1029	60
526	1095	181
527	1093	39
528	36	158
529	1069	192
530	1095	381
531	1093	9
532	40	16
533	21	108
534	1056	209
535	1094	123
536	1095	523
537	1091	123
538	1094	66
539	1105	22
540	36	35
541	1070	10
542	37	178
543	1068	244
544	1094	65
545	1099	22
546	40	41
547	1070	140
548	1102	151
549	1105	69
550	1088	49
551	1107	43
552	40	43
553	1072	40
554	40	77
555	1082	10
556	39	23
557	1071	49
558	39	103
559	1071	98
560	1103	44
561	39	50
562	1072	57
563	39	62
564	1071	29
565	42	15
566	20	6
567	18	153
568	1043	63
569	1104	1
570	39	168
571	1070	30
572	40	242
573	1081	11
574	40	4
575	19	36
576	1056	245
577	1104	22
578	39	62
579	1070	151
580	1098	78
581	1108	185
582	1103	92
583	1102	21
584	39	74
585	1072	183
586	1103	298
587	1089	19
588	31	35
589	1071	329
590	1106	177
591	1102	40
592	45	18
593	1066	11
594	39	171
595	1072	451
596	1088	17
597	47	16
598	1069	123
599	1103	27
600	30	2
601	22	13
602	19	4
603	18	122
604	27	16
605	1073	45
606	40	22
607	1071	31
608	39	46
609	1070	2
610	39	51
611	1072	169
612	1094	49
613	42	102
614	1059	31
615	1079	51
616	1089	68
617	1105	130
618	1102	107
619	1103	432
620	1105	263
621	1102	8
622	39	121
623	1070	123
624	1109	6
625	41	282
626	1071	126
627	1102	34
628	40	75
629	1071	20
630	39	69
631	1054	150
632	1090	1
633	47	63
634	1068	63
635	1093	60
636	1102	266
637	1102	18
638	40	158
639	1070	202
640	1100	36
641	41	29
642	1064	14
643	36	139
644	1071	196
645	1094	114
646	1097	47
647	43	4
648	23	7
649	19	291
650	1044	37
651	37	76
652	1071	6
653	37	77
654	1070	16
655	43	13
656	23	10
657	19	100
658	1046	14
659	37	389
660	1071	10
661	42	174
662	1068	195
663	1096	106
664	1097	181
665	1095	88
666	1095	39
667	37	268
668	1072	18
669	37	134
670	1070	95
671	1096	19
672	42	12
673	22	125
674	1044	60
675	1100	1
676	39	177
677	1071	122
678	1098	98
679	1093	90
680	1082	71
681	1115	29
682	72	80
683	1013	206
684	1066	158
685	1119	2
686	44	2
687	29	58
688	8396	16
689	85	102
690	657	235
691	1084	265
692	1069	151
693	1071	34
694	33	133
695	1053	78
696	1071	20
697	27	132
698	1051	20
699	31	181
700	1050	23
701	27	34
702	1052	80
703	1079	62
704	1071	6
705	32	80
706	1049	525
707	1073	66
708	1071	155
709	1075	50
710	1097	10
711	40	223
712	1063	47
713	41	335
714	1048	20
715	30	44
716	1044	45
717	1067	141
718	1072	4
719	40	7
720	20	82
721	1046	135
722	1086	146
723	1087	124
724	1095	17
725	41	86
726	1055	84
727	1085	128
728	1085	17
729	29	32
730	1067	507
731	1085	351
732	1079	148
733	1081	99
734	1078	170
735	1079	191
736	1095	38
737	42	31
738	19	170
739	1059	119
740	1082	30
741	29	123
742	1065	222
743	1081	33
744	31	35
745	1066	10
746	60	101
747	1037	15
748	30	109
749	1068	6
750	30	30
751	1058	7
752	30	55
753	1065	273
754	1069	41
755	1078	6
756	42	222
757	1080	45
758	42	90
759	195	35
760	30	24
761	1078	102
762	1085	68
763	1090	428
764	1092	8
765	22	61
766	1082	147
767	1088	49
768	1092	18
769	23	90
770	1076	24
771	22	29
772	1079	103
773	1088	310
774	1093	67
775	1092	10
776	22	161
777	1077	212
778	1095	130
779	1051	125
780	1079	29
781	29	35
782	1050	141
783	1068	4
784	35	64
785	1069	54
786	1086	161
787	1076	45
788	37	15
789	18	60
790	1064	109
791	1093	91
792	1093	21
793	37	37
794	1056	118
795	1073	41
796	1072	92
797	1074	57
798	1067	29
799	29	79
800	1062	24
801	48	25
802	19	5
803	16	71
804	1035	65
805	1097	249
806	1094	223
807	1095	136
808	1096	11
809	34	61
810	1070	17
811	43	29
812	1073	291
813	1093	14
814	47	21
815	28	85
816	1039	232
817	1092	17
818	38	15
819	18	31
820	1061	5
821	35	148
822	1078	30
823	27	108
824	1046	185
825	1079	314
826	1079	70
827	1078	39
828	1077	83
829	1077	29
830	1090	75
831	1101	683
832	1101	31
833	17	170
834	1085	19
835	32	26
836	24	11
837	17	146
838	1056	66
839	1104	21
840	44	54
841	1058	297
842	1078	23
843	1090	33
844	37	156
845	1072	37
846	37	239
847	1071	58
848	1073	102
849	1067	202
850	1068	159
851	1084	73
852	1095	53
853	1096	27
854	34	206
855	1073	26
856	35	157
857	1072	156
858	1095	245
859	1096	266
860	1096	159
861	1095	138
862	1096	95
863	1114	38
864	37	10
865	17	27
866	1062	84
867	1105	6
868	36	197
869	1076	96
