1	0	30
2	450	99
3	23	27
4	19	80
5	18	13
6	17	138
7	836	124
8	44	110
9	1156	97
10	45	21
11	49	4
12	38	88
13	42	50
14	32	68
15	33	325
16	1096	144
17	1059	53
18	33	19
19	41	100
20	1093	10
21	20	6
22	17	385
23	1067	20
24	28	135
25	1059	23
26	22	72
27	1063	23
28	29	91
29	1056	156
30	1087	379
31	1074	227
32	1087	92
33	1080	132
34	1068	8
35	40	159
36	1040	57
37	1077	260
38	1063	20
39	47	127
40	1044	22
41	47	110
42	1048	61
43	1088	43
44	38	8
45	17	127
46	1052	131
47	1097	91
48	1122	132
49	1085	320
50	1088	121
51	1078	15
52	39	47
53	1076	57
54	1096	157
55	1105	68
56	29	79
57	1080	98
58	1105	86
59	1103	285
60	1106	27
61	39	83
62	1063	185
63	1097	358
64	1095	27
65	35	277
66	1074	43
67	39	12
68	20	180
69	1062	87
70	1095	135
71	1095	86
72	1097	24
73	36	59
74	1071	54
75	1092	35
76	42	3
77	21	13
78	31	360
79	1172	207
80	69	72
81	64	219
82	1090	6
83	56	31
84	65	109
85	70	8
86	63	19
87	66	2
88	66	132
89	62	8
90	35	68
91	45	58
92	30	179
93	1104	190
94	1096	29
95	41	43
96	38	628
97	1098	125
98	1087	110
99	1098	278
100	1095	125
101	1097	66
102	1096	114
103	1097	16
104	36	80
105	1074	258
106	1097	35
107	36	132
108	1073	60
109	1097	60
110	1097	69
111	1099	5
112	39	7
113	21	189
114	1050	51
115	1096	22
116	40	9
117	20	254
118	1064	35
119	35	145
120	1073	35
121	38	3
122	19	28
123	1061	36
124	38	97
125	1071	17
126	38	83
127	1078	177
128	1111	57
129	1110	6
130	38	147
131	1049	34
132	39	18
133	20	110
134	1055	98
135	1096	35
136	41	16
137	23	148
138	1072	57
139	1099	102
140	1097	2
141	47	111
142	1064	35
143	36	279
144	1071	3
145	36	120
146	1076	124
147	1098	333
148	1086	40
149	1097	94
150	1095	313
151	1099	31
152	36	402
153	1090	7
154	36	102
155	1073	152
156	1099	33
157	35	98
158	1073	118
159	1099	131
160	1080	14
161	57	22
162	54	164
163	1135	340
164	1083	49
165	1080	260
166	1082	231
167	1077	139
168	1097	91
169	1090	20
170	34	122
171	1065	5
172	33	168
173	1075	10
174	31	191
175	1072	254
176	1088	111
177	63	324
178	1136	186
179	1100	103
180	1084	55
181	39	166
182	1084	155
183	1096	147
184	1099	57
185	1097	196
186	1090	15
187	46	14
188	23	1
189	18	68
190	1056	277
191	1094	12
192	36	89
193	1077	179
194	1092	33
195	30	6
196	19	170
197	1065	54
198	1094	33
199	29	78
200	1071	34
201	29	1
202	19	473
203	1063	241
204	1083	93
205	1097	43
206	33	91
207	1056	87
208	1085	632
209	1084	43
210	28	67
211	1068	88
212	1103	19
213	36	12
214	20	99
215	1036	8
216	21	40
217	1068	68
218	1107	6
219	27	12
220	18	47
221	1124	39
222	22	39
223	1070	150
224	1083	30
225	22	298
226	1096	142
227	1069	5
228	39	24
229	30	69
230	21	26
231	1041	130
232	1069	56
233	1071	86
234	1393	69
235	60	193
236	1561	81
237	638	83
238	1074	22
239	32	31
240	1047	420
241	1074	90
242	1069	163
243	1072	7
244	39	320
245	1051	100
246	1087	5
247	31	116
248	1057	55
249	1100	67
250	1079	126
251	1079	39
252	1085	37
253	33	187
254	1059	50
255	1071	14
256	31	196
257	1081	59
258	1096	122
259	1099	128
260	1096	75
261	1099	443
262	1096	149
263	1099	98
264	1104	33
265	37	56
266	1067	30
267	37	55
268	1061	10
269	36	93
270	1071	82
271	1098	79
272	1105	340
273	1078	112
274	1081	53
275	44	60
276	1040	308
277	1082	217
278	1073	325
279	1080	24
280	50	29
281	1027	14
282	50	49
283	1035	114
284	1073	74
285	18532	357
286	81	79
287	1071	130
288	1081	393
289	1085	24
290	90	28
291	1001	113
292	1086	241
293	1082	31
294	46	18
295	28	125
296	1033	226
297	1118	31
298	47	17
299	30	175
300	990	69
301	1069	220
302	1088	59
303	1084	74
304	1074	20
305	32	45
306	1074	54
307	1087	56
308	1094	125
309	1076	44
310	1084	4
311	36	5
312	27	3
313	19	17
314	18	51
315	1033	173
316	1094	211
317	1097	263
318	1094	26
319	494	19
320	21	66
321	605	151
322	1097	190
323	1094	24
324	37	172
325	1072	36
326	40	24
327	20	39
328	1058	20
329	37	245
330	1069	115
331	1096	22
332	42	41
333	21	112
334	1064	99
335	1085	93
336	1075	187
337	1100	204
338	1083	40
339	1091	48
340	1107	137
341	1103	76
342	1092	379
343	1095	6
344	37	52
345	1073	21
346	36	26
347	1071	10
348	38	268
349	1073	56
350	1108	204
351	1095	15
352	36	89
353	1074	36
354	36	93
355	1049	28
356	85	9
357	24	107
358	999	26
359	35	59
360	1076	46
361	40	11
362	20	69
363	1060	110
364	1098	90
365	1095	324
366	1098	69
367	1095	116
368	1098	142
369	1098	98
370	1097	154
371	1095	201
372	1097	656
373	1094	39
374	42	162
375	1055	112
376	1078	115
377	1081	20
378	39	44
379	1049	523
380	1081	94
381	1087	29
382	45	113
383	1062	13
384	39	19
385	24	319
386	1054	115
387	1114	32
388	36	28
389	1059	15
390	29	44
391	1077	35
392	37	93
393	1073	118
394	1097	29
395	36	119
396	1071	278
397	1097	48
398	1095	162
399	1094	4
400	36	36
401	1064	39
402	35	151
403	1065	91
404	1083	108
405	1095	113
406	1097	17
407	36	55
408	1070	299
409	1097	77
410	1094	43
411	36	277
412	1069	24
413	40	86
414	1066	65
415	1073	63
416	1077	96
417	1074	13
418	41	200
419	1026	33
420	1078	58
421	1151	92
422	1046	84
423	1086	333
424	1073	43
425	1084	159
426	1124	344
427	1090	24
428	21	11
429	18	36
430	1083	48
431	1092	330
432	1092	74
433	1105	101
434	1103	88
435	1105	23
436	19	112
437	1079	30
438	1098	10
439	20	376
440	1074	105
441	1092	44
442	1096	164
443	1099	18
444	37	59
445	1071	97
446	1098	11
447	38	101
448	1075	49
449	1117	185
450	1088	29
451	37	164
452	1063	265
453	1107	12
454	39	84
455	1055	41
456	30	267
457	1053	123
458	1075	21
459	32	1
460	19	134
461	1036	46
462	1070	56
463	1075	18
464	32	52
465	1048	37
466	1076	73
467	1082	63
468	1113	153
469	1103	127
470	1107	76
471	1103	154
472	1107	153
473	1104	16
474	38	34
475	1075	49
476	39	83
477	1071	29
478	39	170
479	1074	86
480	1106	73
481	1076	18
482	30	16
483	19	209
484	1080	64
485	1107	69
486	1103	52
